id,rule,state,puzzle,question,option_A,option_B,option_C,option_D,correct_option,correct_answer,params
game24_cf2_each_operator_once_0038,game24_cf2_each_operator_once,counterfactual,"{""numbers"": [6, 8, 7, 2], ""target"": 24}","Solve the following Game-of-24 puzzle with a structural constraint.
Rules:
  - Four numbers; use each exactly once.
  - Combine with + − × ÷ and parentheses; division must be exact at each step.
  - The three operator slots must use **three pairwise-different** symbols (so one of +, −, ×, ÷ does not appear, but no operator is repeated).
  - The expression must evaluate to 24.

Numbers: 6, 8, 7, 2
Which expression — using **three different** operators — reaches 24?",((2 − 6) − 7) × 8,((2 + 6) + 7) × 8,(8 × (2 − (6 − 7))),((2 − 6) + 7) × 8,D,((2 − 6) + 7) × 8,"{""numbers"": [6, 8, 7, 2], ""target"": 24, ""has_wrong_rule_distractor"": true}"
game24_cf2_each_operator_once_0039,game24_cf2_each_operator_once,counterfactual,"{""numbers"": [1, 2, 9, 6], ""target"": 24}","Solve the following Game-of-24 puzzle with a structural constraint.
Rules:
  - Four numbers; use each exactly once.
  - Combine with + − × ÷ and parentheses; division must be exact at each step.
  - The three operator slots must use **three pairwise-different** symbols (so one of +, −, ×, ÷ does not appear, but no operator is repeated).
  - The expression must evaluate to 24.

Numbers: 1, 2, 9, 6
Which expression — using **three different** operators — reaches 24?",(6 + (2 + 9)) ÷ 1,(6 + (9 × (1 × 2))),(6 + (2 × 9)) ÷ 1,(6 + (2 × 9)) − 1,C,(6 + (2 × 9)) ÷ 1,"{""numbers"": [1, 2, 9, 6], ""target"": 24, ""has_wrong_rule_distractor"": true}"
game24_cf2_each_operator_once_0040,game24_cf2_each_operator_once,counterfactual,"{""numbers"": [3, 4, 7, 9], ""target"": 24}","Solve the following Game-of-24 puzzle with a structural constraint.
Rules:
  - Four numbers; use each exactly once.
  - Combine with + − × ÷ and parentheses; division must be exact at each step.
  - The three operator slots must use **three pairwise-different** symbols (so one of +, −, ×, ÷ does not appear, but no operator is repeated).
  - The expression must evaluate to 24.

Numbers: 3, 4, 7, 9
Which expression — using **three different** operators — reaches 24?",(3 × (4 × 7)) − 9,((3 × 4) × (9 − 7)),(3 − (4 + 7)) − 9,(3 × (4 + 7)) − 9,D,(3 × (4 + 7)) − 9,"{""numbers"": [3, 4, 7, 9], ""target"": 24, ""has_wrong_rule_distractor"": true}"
game24_cf2_each_operator_once_0041,game24_cf2_each_operator_once,counterfactual,"{""numbers"": [4, 2, 6, 7], ""target"": 24}","Solve the following Game-of-24 puzzle with a structural constraint.
Rules:
  - Four numbers; use each exactly once.
  - Combine with + − × ÷ and parentheses; division must be exact at each step.
  - The three operator slots must use **three pairwise-different** symbols (so one of +, −, ×, ÷ does not appear, but no operator is repeated).
  - The expression must evaluate to 24.

Numbers: 4, 2, 6, 7
Which expression — using **three different** operators — reaches 24?",((4 × 7) + 2) × 6,((4 × 7) + 2) − 6,((4 + 6) + (2 × 7)),((4 × 7) + 2) + 6,B,((4 × 7) + 2) − 6,"{""numbers"": [4, 2, 6, 7], ""target"": 24, ""has_wrong_rule_distractor"": true}"
game24_cf2_each_operator_once_0042,game24_cf2_each_operator_once,counterfactual,"{""numbers"": [7, 2, 5, 4], ""target"": 24}","Solve the following Game-of-24 puzzle with a structural constraint.
Rules:
  - Four numbers; use each exactly once.
  - Combine with + − × ÷ and parentheses; division must be exact at each step.
  - The three operator slots must use **three pairwise-different** symbols (so one of +, −, ×, ÷ does not appear, but no operator is repeated).
  - The expression must evaluate to 24.

Numbers: 7, 2, 5, 4
Which expression — using **three different** operators — reaches 24?",((7 + 5) ÷ 2) + 4,((7 + 5) ÷ 2) × 4,((7 + 5) − 2) × 4,((7 + 5) × 2) × 4,B,((7 + 5) ÷ 2) × 4,"{""numbers"": [7, 2, 5, 4], ""target"": 24, ""has_wrong_rule_distractor"": false}"
game24_cf2_each_operator_once_0043,game24_cf2_each_operator_once,counterfactual,"{""numbers"": [4, 8, 7, 7], ""target"": 24}","Solve the following Game-of-24 puzzle with a structural constraint.
Rules:
  - Four numbers; use each exactly once.
  - Combine with + − × ÷ and parentheses; division must be exact at each step.
  - The three operator slots must use **three pairwise-different** symbols (so one of +, −, ×, ÷ does not appear, but no operator is repeated).
  - The expression must evaluate to 24.

Numbers: 4, 8, 7, 7
Which expression — using **three different** operators — reaches 24?",4 × ((7 + 8) + 7),4 × ((7 − 8) + 7),(4 × (7 − (8 − 7))),4 × ((7 − 8) × 7),B,4 × ((7 − 8) + 7),"{""numbers"": [4, 8, 7, 7], ""target"": 24, ""has_wrong_rule_distractor"": true}"
game24_cf2_each_operator_once_0044,game24_cf2_each_operator_once,counterfactual,"{""numbers"": [8, 2, 5, 8], ""target"": 24}","Solve the following Game-of-24 puzzle with a structural constraint.
Rules:
  - Four numbers; use each exactly once.
  - Combine with + − × ÷ and parentheses; division must be exact at each step.
  - The three operator slots must use **three pairwise-different** symbols (so one of +, −, ×, ÷ does not appear, but no operator is repeated).
  - The expression must evaluate to 24.

Numbers: 8, 2, 5, 8
Which expression — using **three different** operators — reaches 24?",(8 + (5 × 8)) ÷ 2,(8 − (5 × 8)) ÷ 2,((5 × 8) − (8 × 2)),(8 × (5 × 8)) ÷ 2,A,(8 + (5 × 8)) ÷ 2,"{""numbers"": [8, 2, 5, 8], ""target"": 24, ""has_wrong_rule_distractor"": true}"
game24_cf2_each_operator_once_0045,game24_cf2_each_operator_once,counterfactual,"{""numbers"": [4, 6, 5, 2], ""target"": 24}","Solve the following Game-of-24 puzzle with a structural constraint.
Rules:
  - Four numbers; use each exactly once.
  - Combine with + − × ÷ and parentheses; division must be exact at each step.
  - The three operator slots must use **three pairwise-different** symbols (so one of +, −, ×, ÷ does not appear, but no operator is repeated).
  - The expression must evaluate to 24.

Numbers: 4, 6, 5, 2
Which expression — using **three different** operators — reaches 24?",(6 − 2) + (4 × 5),(6 × 2) + (4 × 5),(6 − 2) + (4 − 5),(6 + (2 × (4 + 5))),A,(6 − 2) + (4 × 5),"{""numbers"": [4, 6, 5, 2], ""target"": 24, ""has_wrong_rule_distractor"": true}"
game24_cf2_each_operator_once_0046,game24_cf2_each_operator_once,counterfactual,"{""numbers"": [3, 3, 6, 8], ""target"": 24}","Solve the following Game-of-24 puzzle with a structural constraint.
Rules:
  - Four numbers; use each exactly once.
  - Combine with + − × ÷ and parentheses; division must be exact at each step.
  - The three operator slots must use **three pairwise-different** symbols (so one of +, −, ×, ÷ does not appear, but no operator is repeated).
  - The expression must evaluate to 24.

Numbers: 3, 3, 6, 8
Which expression — using **three different** operators — reaches 24?",((3 + 6) ÷ 3) × 8,(8 × ((3 × 3) − 6)),((3 + 6) ÷ 3) + 8,((3 − 6) ÷ 3) × 8,A,((3 + 6) ÷ 3) × 8,"{""numbers"": [3, 3, 6, 8], ""target"": 24, ""has_wrong_rule_distractor"": true}"
game24_cf2_each_operator_once_0047,game24_cf2_each_operator_once,counterfactual,"{""numbers"": [7, 8, 8, 3], ""target"": 24}","Solve the following Game-of-24 puzzle with a structural constraint.
Rules:
  - Four numbers; use each exactly once.
  - Combine with + − × ÷ and parentheses; division must be exact at each step.
  - The three operator slots must use **three pairwise-different** symbols (so one of +, −, ×, ÷ does not appear, but no operator is repeated).
  - The expression must evaluate to 24.

Numbers: 7, 8, 8, 3
Which expression — using **three different** operators — reaches 24?",(7 + (8 × 8)) × 3,((8 − 7) × (8 × 3)),(7 + (8 ÷ 8)) × 3,(7 + (8 + 8)) × 3,C,(7 + (8 ÷ 8)) × 3,"{""numbers"": [7, 8, 8, 3], ""target"": 24, ""has_wrong_rule_distractor"": true}"
game24_cf2_each_operator_once_0048,game24_cf2_each_operator_once,counterfactual,"{""numbers"": [8, 9, 9, 2], ""target"": 24}","Solve the following Game-of-24 puzzle with a structural constraint.
Rules:
  - Four numbers; use each exactly once.
  - Combine with + − × ÷ and parentheses; division must be exact at each step.
  - The three operator slots must use **three pairwise-different** symbols (so one of +, −, ×, ÷ does not appear, but no operator is repeated).
  - The expression must evaluate to 24.

Numbers: 8, 9, 9, 2
Which expression — using **three different** operators — reaches 24?",8 × ((9 × 9) + 2),8 × ((9 ÷ 9) + 2),8 × ((9 ÷ 9) − 2),((8 + 9) + (9 − 2)),B,8 × ((9 ÷ 9) + 2),"{""numbers"": [8, 9, 9, 2], ""target"": 24, ""has_wrong_rule_distractor"": true}"
game24_cf2_each_operator_once_0049,game24_cf2_each_operator_once,counterfactual,"{""numbers"": [5, 8, 1, 4], ""target"": 24}","Solve the following Game-of-24 puzzle with a structural constraint.
Rules:
  - Four numbers; use each exactly once.
  - Combine with + − × ÷ and parentheses; division must be exact at each step.
  - The three operator slots must use **three pairwise-different** symbols (so one of +, −, ×, ÷ does not appear, but no operator is repeated).
  - The expression must evaluate to 24.

Numbers: 5, 8, 1, 4
Which expression — using **three different** operators — reaches 24?",(4 × (5 − 1)) ÷ 8,(4 × (5 ÷ 1)) + 8,(4 + (5 − 1)) + 8,(4 × (5 − 1)) + 8,D,(4 × (5 − 1)) + 8,"{""numbers"": [5, 8, 1, 4], ""target"": 24, ""has_wrong_rule_distractor"": false}"
game24_cf2_each_operator_once_0050,game24_cf2_each_operator_once,counterfactual,"{""numbers"": [1, 1, 7, 4], ""target"": 24}","Solve the following Game-of-24 puzzle with a structural constraint.
Rules:
  - Four numbers; use each exactly once.
  - Combine with + − × ÷ and parentheses; division must be exact at each step.
  - The three operator slots must use **three pairwise-different** symbols (so one of +, −, ×, ÷ does not appear, but no operator is repeated).
  - The expression must evaluate to 24.

Numbers: 1, 1, 7, 4
Which expression — using **three different** operators — reaches 24?",(4 × (7 − (1 × 1))),(4 − 1) × (1 + 7),(4 − 1) × (1 × 7),(4 − 1) + (1 + 7),B,(4 − 1) × (1 + 7),"{""numbers"": [1, 1, 7, 4], ""target"": 24, ""has_wrong_rule_distractor"": true}"
game24_cf2_each_operator_once_0051,game24_cf2_each_operator_once,counterfactual,"{""numbers"": [5, 7, 4, 1], ""target"": 24}","Solve the following Game-of-24 puzzle with a structural constraint.
Rules:
  - Four numbers; use each exactly once.
  - Combine with + − × ÷ and parentheses; division must be exact at each step.
  - The three operator slots must use **three pairwise-different** symbols (so one of +, −, ×, ÷ does not appear, but no operator is repeated).
  - The expression must evaluate to 24.

Numbers: 5, 7, 4, 1
Which expression — using **three different** operators — reaches 24?",((7 × 4) − (5 − 1)),((7 − 4) − 5) + 1,((7 × 4) + 5) + 1,((7 × 4) − 5) + 1,D,((7 × 4) − 5) + 1,"{""numbers"": [5, 7, 4, 1], ""target"": 24, ""has_wrong_rule_distractor"": true}"
game24_cf2_each_operator_once_0052,game24_cf2_each_operator_once,counterfactual,"{""numbers"": [6, 3, 1, 8], ""target"": 24}","Solve the following Game-of-24 puzzle with a structural constraint.
Rules:
  - Four numbers; use each exactly once.
  - Combine with + − × ÷ and parentheses; division must be exact at each step.
  - The three operator slots must use **three pairwise-different** symbols (so one of +, −, ×, ÷ does not appear, but no operator is repeated).
  - The expression must evaluate to 24.

Numbers: 6, 3, 1, 8
Which expression — using **three different** operators — reaches 24?",(1 + (6 × 3)) × 8,(1 + (6 ÷ 3)) − 8,((6 − 3) × (1 × 8)),(1 + (6 ÷ 3)) × 8,D,(1 + (6 ÷ 3)) × 8,"{""numbers"": [6, 3, 1, 8], ""target"": 24, ""has_wrong_rule_distractor"": true}"
game24_cf2_each_operator_once_0053,game24_cf2_each_operator_once,counterfactual,"{""numbers"": [9, 6, 8, 8], ""target"": 24}","Solve the following Game-of-24 puzzle with a structural constraint.
Rules:
  - Four numbers; use each exactly once.
  - Combine with + − × ÷ and parentheses; division must be exact at each step.
  - The three operator slots must use **three pairwise-different** symbols (so one of +, −, ×, ÷ does not appear, but no operator is repeated).
  - The expression must evaluate to 24.

Numbers: 9, 6, 8, 8
Which expression — using **three different** operators — reaches 24?",((9 × 8) − (6 × 8)),((8 + 8) × 9) × 6,((8 + 8) × 9) − 6,((8 + 8) × 9) ÷ 6,D,((8 + 8) × 9) ÷ 6,"{""numbers"": [9, 6, 8, 8], ""target"": 24, ""has_wrong_rule_distractor"": true}"
game24_cf2_each_operator_once_0054,game24_cf2_each_operator_once,counterfactual,"{""numbers"": [9, 1, 3, 3], ""target"": 24}","Solve the following Game-of-24 puzzle with a structural constraint.
Rules:
  - Four numbers; use each exactly once.
  - Combine with + − × ÷ and parentheses; division must be exact at each step.
  - The three operator slots must use **three pairwise-different** symbols (so one of +, −, ×, ÷ does not appear, but no operator is repeated).
  - The expression must evaluate to 24.

Numbers: 9, 1, 3, 3
Which expression — using **three different** operators — reaches 24?",(3 − 1) × (3 − 9),((3 × (9 × 1)) − 3),(3 ÷ 1) × (3 + 9),(3 − 1) × (3 + 9),D,(3 − 1) × (3 + 9),"{""numbers"": [9, 1, 3, 3], ""target"": 24, ""has_wrong_rule_distractor"": true}"
game24_cf2_each_operator_once_0055,game24_cf2_each_operator_once,counterfactual,"{""numbers"": [2, 9, 4, 1], ""target"": 24}","Solve the following Game-of-24 puzzle with a structural constraint.
Rules:
  - Four numbers; use each exactly once.
  - Combine with + − × ÷ and parentheses; division must be exact at each step.
  - The three operator slots must use **three pairwise-different** symbols (so one of +, −, ×, ÷ does not appear, but no operator is repeated).
  - The expression must evaluate to 24.

Numbers: 2, 9, 4, 1
Which expression — using **three different** operators — reaches 24?",2 × ((4 − 1) + 9),2 × ((4 ÷ 1) + 9),2 − ((4 − 1) + 9),(4 × ((9 − 2) − 1)),A,2 × ((4 − 1) + 9),"{""numbers"": [2, 9, 4, 1], ""target"": 24, ""has_wrong_rule_distractor"": true}"
game24_cf2_each_operator_once_0056,game24_cf2_each_operator_once,counterfactual,"{""numbers"": [8, 5, 4, 2], ""target"": 24}","Solve the following Game-of-24 puzzle with a structural constraint.
Rules:
  - Four numbers; use each exactly once.
  - Combine with + − × ÷ and parentheses; division must be exact at each step.
  - The three operator slots must use **three pairwise-different** symbols (so one of +, −, ×, ÷ does not appear, but no operator is repeated).
  - The expression must evaluate to 24.

Numbers: 8, 5, 4, 2
Which expression — using **three different** operators — reaches 24?",8 × ((5 − 4) + 2),8 × ((5 − 4) − 2),((8 − 5) × (4 × 2)),8 + ((5 − 4) + 2),A,8 × ((5 − 4) + 2),"{""numbers"": [8, 5, 4, 2], ""target"": 24, ""has_wrong_rule_distractor"": true}"
game24_cf2_each_operator_once_0057,game24_cf2_each_operator_once,counterfactual,"{""numbers"": [7, 2, 9, 6], ""target"": 24}","Solve the following Game-of-24 puzzle with a structural constraint.
Rules:
  - Four numbers; use each exactly once.
  - Combine with + − × ÷ and parentheses; division must be exact at each step.
  - The three operator slots must use **three pairwise-different** symbols (so one of +, −, ×, ÷ does not appear, but no operator is repeated).
  - The expression must evaluate to 24.

Numbers: 7, 2, 9, 6
Which expression — using **three different** operators — reaches 24?",((7 + 2) + (9 + 6)),((2 − 7) + 9) × 6,((2 − 7) − 9) × 6,((2 + 7) + 9) × 6,B,((2 − 7) + 9) × 6,"{""numbers"": [7, 2, 9, 6], ""target"": 24, ""has_wrong_rule_distractor"": true}"
game24_cf2_each_operator_once_0058,game24_cf2_each_operator_once,counterfactual,"{""numbers"": [4, 3, 2, 6], ""target"": 24}","Solve the following Game-of-24 puzzle with a structural constraint.
Rules:
  - Four numbers; use each exactly once.
  - Combine with + − × ÷ and parentheses; division must be exact at each step.
  - The three operator slots must use **three pairwise-different** symbols (so one of +, −, ×, ÷ does not appear, but no operator is repeated).
  - The expression must evaluate to 24.

Numbers: 4, 3, 2, 6
Which expression — using **three different** operators — reaches 24?",((4 × 3) + (2 × 6)),(4 × 6) ÷ (3 − 2),(4 × 6) + (3 − 2),(4 × 6) ÷ (3 × 2),B,(4 × 6) ÷ (3 − 2),"{""numbers"": [4, 3, 2, 6], ""target"": 24, ""has_wrong_rule_distractor"": true}"
game24_cf2_each_operator_once_0059,game24_cf2_each_operator_once,counterfactual,"{""numbers"": [8, 3, 2, 2], ""target"": 24}","Solve the following Game-of-24 puzzle with a structural constraint.
Rules:
  - Four numbers; use each exactly once.
  - Combine with + − × ÷ and parentheses; division must be exact at each step.
  - The three operator slots must use **three pairwise-different** symbols (so one of +, −, ×, ÷ does not appear, but no operator is repeated).
  - The expression must evaluate to 24.

Numbers: 8, 3, 2, 2
Which expression — using **three different** operators — reaches 24?",((2 + 8) ÷ 2) × 3,((2 + 8) − 2) × 3,((2 − 8) − 2) × 3,(2 + (2 × (8 + 3))),B,((2 + 8) − 2) × 3,"{""numbers"": [8, 3, 2, 2], ""target"": 24, ""has_wrong_rule_distractor"": true}"
game24_cf2_each_operator_once_0060,game24_cf2_each_operator_once,counterfactual,"{""numbers"": [9, 8, 6, 7], ""target"": 24}","Solve the following Game-of-24 puzzle with a structural constraint.
Rules:
  - Four numbers; use each exactly once.
  - Combine with + − × ÷ and parentheses; division must be exact at each step.
  - The three operator slots must use **three pairwise-different** symbols (so one of +, −, ×, ÷ does not appear, but no operator is repeated).
  - The expression must evaluate to 24.

Numbers: 9, 8, 6, 7
Which expression — using **three different** operators — reaches 24?",(6 × 8) − (9 − 7),(6 − 8) ÷ (9 − 7),(6 × 8) + (9 − 7),(6 × 8) ÷ (9 − 7),D,(6 × 8) ÷ (9 − 7),"{""numbers"": [9, 8, 6, 7], ""target"": 24, ""has_wrong_rule_distractor"": false}"
game24_cf2_each_operator_once_0061,game24_cf2_each_operator_once,counterfactual,"{""numbers"": [7, 9, 3, 6], ""target"": 24}","Solve the following Game-of-24 puzzle with a structural constraint.
Rules:
  - Four numbers; use each exactly once.
  - Combine with + − × ÷ and parentheses; division must be exact at each step.
  - The three operator slots must use **three pairwise-different** symbols (so one of +, −, ×, ÷ does not appear, but no operator is repeated).
  - The expression must evaluate to 24.

Numbers: 7, 9, 3, 6
Which expression — using **three different** operators — reaches 24?",(9 + (7 + 3)) − 6,(3 × (6 − (7 − 9))),(9 + (7 − 3)) − 6,(9 + (7 × 3)) − 6,D,(9 + (7 × 3)) − 6,"{""numbers"": [7, 9, 3, 6], ""target"": 24, ""has_wrong_rule_distractor"": true}"
game24_cf2_each_operator_once_0062,game24_cf2_each_operator_once,counterfactual,"{""numbers"": [9, 9, 7, 4], ""target"": 24}","Solve the following Game-of-24 puzzle with a structural constraint.
Rules:
  - Four numbers; use each exactly once.
  - Combine with + − × ÷ and parentheses; division must be exact at each step.
  - The three operator slots must use **three pairwise-different** symbols (so one of +, −, ×, ÷ does not appear, but no operator is repeated).
  - The expression must evaluate to 24.

Numbers: 9, 9, 7, 4
Which expression — using **three different** operators — reaches 24?",(7 − (9 ÷ 9)) − 4,(7 − (9 ÷ 9)) × 4,(7 − (9 − 9)) × 4,(7 − (9 ÷ 9)) + 4,B,(7 − (9 ÷ 9)) × 4,"{""numbers"": [9, 9, 7, 4], ""target"": 24, ""has_wrong_rule_distractor"": false}"
game24_cf2_each_operator_once_0063,game24_cf2_each_operator_once,counterfactual,"{""numbers"": [8, 5, 5, 7], ""target"": 24}","Solve the following Game-of-24 puzzle with a structural constraint.
Rules:
  - Four numbers; use each exactly once.
  - Combine with + − × ÷ and parentheses; division must be exact at each step.
  - The three operator slots must use **three pairwise-different** symbols (so one of +, −, ×, ÷ does not appear, but no operator is repeated).
  - The expression must evaluate to 24.

Numbers: 8, 5, 5, 7
Which expression — using **three different** operators — reaches 24?",8 × ((5 + 5) − 7),((5 × 5) − (8 − 7)),8 − ((5 + 5) − 7),8 × ((5 + 5) + 7),A,8 × ((5 + 5) − 7),"{""numbers"": [8, 5, 5, 7], ""target"": 24, ""has_wrong_rule_distractor"": true}"
game24_cf2_each_operator_once_0064,game24_cf2_each_operator_once,counterfactual,"{""numbers"": [9, 5, 3, 9], ""target"": 24}","Solve the following Game-of-24 puzzle with a structural constraint.
Rules:
  - Four numbers; use each exactly once.
  - Combine with + − × ÷ and parentheses; division must be exact at each step.
  - The three operator slots must use **three pairwise-different** symbols (so one of +, −, ×, ÷ does not appear, but no operator is repeated).
  - The expression must evaluate to 24.

Numbers: 9, 5, 3, 9
Which expression — using **three different** operators — reaches 24?",((9 − 5) × (9 − 3)),((9 × 5) ÷ 3) + 9,((9 × 5) − 3) + 9,((9 × 5) ÷ 3) × 9,B,((9 × 5) ÷ 3) + 9,"{""numbers"": [9, 5, 3, 9], ""target"": 24, ""has_wrong_rule_distractor"": true}"
game24_cf2_each_operator_once_0065,game24_cf2_each_operator_once,counterfactual,"{""numbers"": [4, 6, 4, 5], ""target"": 24}","Solve the following Game-of-24 puzzle with a structural constraint.
Rules:
  - Four numbers; use each exactly once.
  - Combine with + − × ÷ and parentheses; division must be exact at each step.
  - The three operator slots must use **three pairwise-different** symbols (so one of +, −, ×, ÷ does not appear, but no operator is repeated).
  - The expression must evaluate to 24.

Numbers: 4, 6, 4, 5
Which expression — using **three different** operators — reaches 24?",((4 × 6) × (5 − 4)),(4 + 6) ÷ (5 − 4),(4 × 6) ÷ (5 − 4),(4 × 6) + (5 − 4),C,(4 × 6) ÷ (5 − 4),"{""numbers"": [4, 6, 4, 5], ""target"": 24, ""has_wrong_rule_distractor"": true}"
game24_cf2_each_operator_once_0066,game24_cf2_each_operator_once,counterfactual,"{""numbers"": [8, 4, 9, 2], ""target"": 24}","Solve the following Game-of-24 puzzle with a structural constraint.
Rules:
  - Four numbers; use each exactly once.
  - Combine with + − × ÷ and parentheses; division must be exact at each step.
  - The three operator slots must use **three pairwise-different** symbols (so one of +, −, ×, ÷ does not appear, but no operator is repeated).
  - The expression must evaluate to 24.

Numbers: 8, 4, 9, 2
Which expression — using **three different** operators — reaches 24?",8 × (9 − (4 + 2)),(8 × ((9 − 4) − 2)),8 − (9 − (4 + 2)),8 × (9 − (4 − 2)),A,8 × (9 − (4 + 2)),"{""numbers"": [8, 4, 9, 2], ""target"": 24, ""has_wrong_rule_distractor"": true}"
game24_cf2_each_operator_once_0067,game24_cf2_each_operator_once,counterfactual,"{""numbers"": [3, 6, 3, 2], ""target"": 24}","Solve the following Game-of-24 puzzle with a structural constraint.
Rules:
  - Four numbers; use each exactly once.
  - Combine with + − × ÷ and parentheses; division must be exact at each step.
  - The three operator slots must use **three pairwise-different** symbols (so one of +, −, ×, ÷ does not appear, but no operator is repeated).
  - The expression must evaluate to 24.

Numbers: 3, 6, 3, 2
Which expression — using **three different** operators — reaches 24?",(2 × (3 + (3 + 6))),(3 + 3) + (6 − 2),(3 + 3) × (6 − 2),(3 + 3) × (6 × 2),C,(3 + 3) × (6 − 2),"{""numbers"": [3, 6, 3, 2], ""target"": 24, ""has_wrong_rule_distractor"": true}"
game24_cf2_each_operator_once_0068,game24_cf2_each_operator_once,counterfactual,"{""numbers"": [3, 8, 2, 3], ""target"": 24}","Solve the following Game-of-24 puzzle with a structural constraint.
Rules:
  - Four numbers; use each exactly once.
  - Combine with + − × ÷ and parentheses; division must be exact at each step.
  - The three operator slots must use **three pairwise-different** symbols (so one of +, −, ×, ÷ does not appear, but no operator is repeated).
  - The expression must evaluate to 24.

Numbers: 3, 8, 2, 3
Which expression — using **three different** operators — reaches 24?",(3 × 8) ÷ (3 − 2),(3 + 8) ÷ (3 − 2),(3 − 8) ÷ (3 − 2),((3 × 8) × (3 − 2)),A,(3 × 8) ÷ (3 − 2),"{""numbers"": [3, 8, 2, 3], ""target"": 24, ""has_wrong_rule_distractor"": true}"
game24_cf2_each_operator_once_0069,game24_cf2_each_operator_once,counterfactual,"{""numbers"": [1, 6, 9, 4], ""target"": 24}","Solve the following Game-of-24 puzzle with a structural constraint.
Rules:
  - Four numbers; use each exactly once.
  - Combine with + − × ÷ and parentheses; division must be exact at each step.
  - The three operator slots must use **three pairwise-different** symbols (so one of +, −, ×, ÷ does not appear, but no operator is repeated).
  - The expression must evaluate to 24.

Numbers: 1, 6, 9, 4
Which expression — using **three different** operators — reaches 24?",(6 × ((9 − 1) − 4)),6 − (9 − (1 + 4)),6 × (9 − (1 + 4)),6 × (9 × (1 + 4)),C,6 × (9 − (1 + 4)),"{""numbers"": [1, 6, 9, 4], ""target"": 24, ""has_wrong_rule_distractor"": true}"
game24_cf2_each_operator_once_0070,game24_cf2_each_operator_once,counterfactual,"{""numbers"": [7, 9, 5, 3], ""target"": 24}","Solve the following Game-of-24 puzzle with a structural constraint.
Rules:
  - Four numbers; use each exactly once.
  - Combine with + − × ÷ and parentheses; division must be exact at each step.
  - The three operator slots must use **three pairwise-different** symbols (so one of +, −, ×, ÷ does not appear, but no operator is repeated).
  - The expression must evaluate to 24.

Numbers: 7, 9, 5, 3
Which expression — using **three different** operators — reaches 24?",(7 − 5) × (9 + 3),(7 − 5) × (9 − 3),((7 + 9) + (5 + 3)),(7 − 5) × (9 ÷ 3),A,(7 − 5) × (9 + 3),"{""numbers"": [7, 9, 5, 3], ""target"": 24, ""has_wrong_rule_distractor"": true}"
game24_cf2_each_operator_once_0071,game24_cf2_each_operator_once,counterfactual,"{""numbers"": [4, 4, 4, 3], ""target"": 24}","Solve the following Game-of-24 puzzle with a structural constraint.
Rules:
  - Four numbers; use each exactly once.
  - Combine with + − × ÷ and parentheses; division must be exact at each step.
  - The three operator slots must use **three pairwise-different** symbols (so one of +, −, ×, ÷ does not appear, but no operator is repeated).
  - The expression must evaluate to 24.

Numbers: 4, 4, 4, 3
Which expression — using **three different** operators — reaches 24?",(4 × (4 + 3)) − 4,(4 × (4 + 3)) + 4,(4 × (4 + 3)) ÷ 4,(4 − (4 + 3)) − 4,A,(4 × (4 + 3)) − 4,"{""numbers"": [4, 4, 4, 3], ""target"": 24, ""has_wrong_rule_distractor"": false}"
game24_cf2_each_operator_once_0072,game24_cf2_each_operator_once,counterfactual,"{""numbers"": [6, 6, 4, 1], ""target"": 24}","Solve the following Game-of-24 puzzle with a structural constraint.
Rules:
  - Four numbers; use each exactly once.
  - Combine with + − × ÷ and parentheses; division must be exact at each step.
  - The three operator slots must use **three pairwise-different** symbols (so one of +, −, ×, ÷ does not appear, but no operator is repeated).
  - The expression must evaluate to 24.

Numbers: 6, 6, 4, 1
Which expression — using **three different** operators — reaches 24?",6 + (6 + (4 − 1)),6 + (6 ÷ (4 − 1)),6 + (6 × (4 × 1)),6 + (6 × (4 − 1)),D,6 + (6 × (4 − 1)),"{""numbers"": [6, 6, 4, 1], ""target"": 24, ""has_wrong_rule_distractor"": false}"
game24_cf2_each_operator_once_0073,game24_cf2_each_operator_once,counterfactual,"{""numbers"": [8, 6, 9, 9], ""target"": 24}","Solve the following Game-of-24 puzzle with a structural constraint.
Rules:
  - Four numbers; use each exactly once.
  - Combine with + − × ÷ and parentheses; division must be exact at each step.
  - The three operator slots must use **three pairwise-different** symbols (so one of +, −, ×, ÷ does not appear, but no operator is repeated).
  - The expression must evaluate to 24.

Numbers: 8, 6, 9, 9
Which expression — using **three different** operators — reaches 24?",((9 + 9) × 6) × 8,((9 + 9) ÷ 6) + 8,((9 + 9) ÷ 6) × 8,((9 + 9) ÷ 6) − 8,C,((9 + 9) ÷ 6) × 8,"{""numbers"": [8, 6, 9, 9], ""target"": 24, ""has_wrong_rule_distractor"": false}"
game24_cf2_each_operator_once_0074,game24_cf2_each_operator_once,counterfactual,"{""numbers"": [4, 4, 1, 6], ""target"": 24}","Solve the following Game-of-24 puzzle with a structural constraint.
Rules:
  - Four numbers; use each exactly once.
  - Combine with + − × ÷ and parentheses; division must be exact at each step.
  - The three operator slots must use **three pairwise-different** symbols (so one of +, −, ×, ÷ does not appear, but no operator is repeated).
  - The expression must evaluate to 24.

Numbers: 4, 4, 1, 6
Which expression — using **three different** operators — reaches 24?",((6 + 1) × 4) − 4,((6 + 1) × 4) + 4,((6 ÷ 1) × 4) − 4,((6 + 1) × 4) × 4,A,((6 + 1) × 4) − 4,"{""numbers"": [4, 4, 1, 6], ""target"": 24, ""has_wrong_rule_distractor"": false}"
