id,rule,state,puzzle,question,option_A,option_B,option_C,option_D,correct_option,correct_answer,params
game24_baseline_0046,game24_baseline,baseline,"{""numbers"": [6, 2, 9, 11], ""target"": 24}","Solve the following Game of 24 puzzle.
Rules:
  - You are given four positive integers.
  - Use each number exactly once.
  - Combine them with +, −, ×, ÷ and parentheses.
  - Every intermediate division must yield an exact integer.
  - The expression must evaluate to 24.

Numbers: 6, 2, 9, 11
Which expression — using each number exactly once — reaches 24?",((6 ÷ 2) + (9 + 11)),((6 − 2) + (9 + 11)),((6 + 2) + (9 + 11)),((6 − 2) + (9 − 11)),B,((6 − 2) + (9 + 11)),"{""numbers"": [6, 2, 9, 11], ""target"": 24}"
game24_baseline_0047,game24_baseline,baseline,"{""numbers"": [7, 3, 12, 9], ""target"": 24}","Solve the following Game of 24 puzzle.
Rules:
  - You are given four positive integers.
  - Use each number exactly once.
  - Combine them with +, −, ×, ÷ and parentheses.
  - Every intermediate division must yield an exact integer.
  - The expression must evaluate to 24.

Numbers: 7, 3, 12, 9
Which expression — using each number exactly once — reaches 24?",((9 × (7 − 3)) ÷ 12),((9 − (7 − 3)) − 12),((9 + (7 − 3)) − 12),((9 × (7 − 3)) − 12),D,((9 × (7 − 3)) − 12),"{""numbers"": [7, 3, 12, 9], ""target"": 24}"
game24_baseline_0048,game24_baseline,baseline,"{""numbers"": [1, 8, 6, 3], ""target"": 24}","Solve the following Game of 24 puzzle.
Rules:
  - You are given four positive integers.
  - Use each number exactly once.
  - Combine them with +, −, ×, ÷ and parentheses.
  - Every intermediate division must yield an exact integer.
  - The expression must evaluate to 24.

Numbers: 1, 8, 6, 3
Which expression — using each number exactly once — reaches 24?",(6 + ((8 − 1) − 3)),(6 × ((8 ÷ 1) − 3)),(6 × ((8 + 1) − 3)),(6 × ((8 − 1) − 3)),D,(6 × ((8 − 1) − 3)),"{""numbers"": [1, 8, 6, 3], ""target"": 24}"
game24_baseline_0049,game24_baseline,baseline,"{""numbers"": [2, 4, 12, 7], ""target"": 24}","Solve the following Game of 24 puzzle.
Rules:
  - You are given four positive integers.
  - Use each number exactly once.
  - Combine them with +, −, ×, ÷ and parentheses.
  - Every intermediate division must yield an exact integer.
  - The expression must evaluate to 24.

Numbers: 2, 4, 12, 7
Which expression — using each number exactly once — reaches 24?",((4 × (2 + 7)) × 12),((4 − (2 + 7)) − 12),((4 × (2 + 7)) − 12),((4 + (2 + 7)) − 12),C,((4 × (2 + 7)) − 12),"{""numbers"": [2, 4, 12, 7], ""target"": 24}"
game24_baseline_0050,game24_baseline,baseline,"{""numbers"": [10, 6, 8, 9], ""target"": 24}","Solve the following Game of 24 puzzle.
Rules:
  - You are given four positive integers.
  - Use each number exactly once.
  - Combine them with +, −, ×, ÷ and parentheses.
  - Every intermediate division must yield an exact integer.
  - The expression must evaluate to 24.

Numbers: 10, 6, 8, 9
Which expression — using each number exactly once — reaches 24?",(6 + (9 × (10 − 8))),(6 − (9 × (10 − 8))),(6 × (9 × (10 − 8))),(6 + (9 × (10 × 8))),A,(6 + (9 × (10 − 8))),"{""numbers"": [10, 6, 8, 9], ""target"": 24}"
game24_baseline_0051,game24_baseline,baseline,"{""numbers"": [4, 2, 12, 4], ""target"": 24}","Solve the following Game of 24 puzzle.
Rules:
  - You are given four positive integers.
  - Use each number exactly once.
  - Combine them with +, −, ×, ÷ and parentheses.
  - Every intermediate division must yield an exact integer.
  - The expression must evaluate to 24.

Numbers: 4, 2, 12, 4
Which expression — using each number exactly once — reaches 24?",(4 × (12 − (4 + 2))),(4 − (12 − (4 + 2))),(4 + (12 − (4 + 2))),(4 × (12 × (4 + 2))),A,(4 × (12 − (4 + 2))),"{""numbers"": [4, 2, 12, 4], ""target"": 24}"
game24_baseline_0052,game24_baseline,baseline,"{""numbers"": [2, 4, 5, 4], ""target"": 24}","Solve the following Game of 24 puzzle.
Rules:
  - You are given four positive integers.
  - Use each number exactly once.
  - Combine them with +, −, ×, ÷ and parentheses.
  - Every intermediate division must yield an exact integer.
  - The expression must evaluate to 24.

Numbers: 2, 4, 5, 4
Which expression — using each number exactly once — reaches 24?",((4 × (2 × 5)) − 4),((4 × (2 + 5)) × 4),((4 × (2 + 5)) ÷ 4),((4 × (2 + 5)) − 4),D,((4 × (2 + 5)) − 4),"{""numbers"": [2, 4, 5, 4], ""target"": 24}"
game24_baseline_0053,game24_baseline,baseline,"{""numbers"": [8, 2, 1, 10], ""target"": 24}","Solve the following Game of 24 puzzle.
Rules:
  - You are given four positive integers.
  - Use each number exactly once.
  - Combine them with +, −, ×, ÷ and parentheses.
  - Every intermediate division must yield an exact integer.
  - The expression must evaluate to 24.

Numbers: 8, 2, 1, 10
Which expression — using each number exactly once — reaches 24?",(10 + (2 × (8 ÷ 1))),(10 + (2 − (8 − 1))),(10 + (2 × (8 − 1))),(10 × (2 × (8 − 1))),C,(10 + (2 × (8 − 1))),"{""numbers"": [8, 2, 1, 10], ""target"": 24}"
game24_baseline_0054,game24_baseline,baseline,"{""numbers"": [11, 11, 1, 3], ""target"": 24}","Solve the following Game of 24 puzzle.
Rules:
  - You are given four positive integers.
  - Use each number exactly once.
  - Combine them with +, −, ×, ÷ and parentheses.
  - Every intermediate division must yield an exact integer.
  - The expression must evaluate to 24.

Numbers: 11, 11, 1, 3
Which expression — using each number exactly once — reaches 24?",((11 + 11) − (1 − 3)),((11 + 11) − (1 + 3)),((11 + 11) ÷ (1 − 3)),((11 + 11) × (1 − 3)),A,((11 + 11) − (1 − 3)),"{""numbers"": [11, 11, 1, 3], ""target"": 24}"
game24_baseline_0055,game24_baseline,baseline,"{""numbers"": [5, 10, 7, 5], ""target"": 24}","Solve the following Game of 24 puzzle.
Rules:
  - You are given four positive integers.
  - Use each number exactly once.
  - Combine them with +, −, ×, ÷ and parentheses.
  - Every intermediate division must yield an exact integer.
  - The expression must evaluate to 24.

Numbers: 5, 10, 7, 5
Which expression — using each number exactly once — reaches 24?",((10 − 5) × (7 + 5)),((10 ÷ 5) + (7 + 5)),((10 ÷ 5) × (7 + 5)),((10 ÷ 5) × (7 − 5)),C,((10 ÷ 5) × (7 + 5)),"{""numbers"": [5, 10, 7, 5], ""target"": 24}"
game24_baseline_0056,game24_baseline,baseline,"{""numbers"": [9, 2, 3, 1], ""target"": 24}","Solve the following Game of 24 puzzle.
Rules:
  - You are given four positive integers.
  - Use each number exactly once.
  - Combine them with +, −, ×, ÷ and parentheses.
  - Every intermediate division must yield an exact integer.
  - The expression must evaluate to 24.

Numbers: 9, 2, 3, 1
Which expression — using each number exactly once — reaches 24?",(3 × (1 + (9 − 2))),(3 + (1 + (9 − 2))),(3 × (1 × (9 − 2))),(3 − (1 + (9 − 2))),A,(3 × (1 + (9 − 2))),"{""numbers"": [9, 2, 3, 1], ""target"": 24}"
game24_baseline_0057,game24_baseline,baseline,"{""numbers"": [12, 8, 2, 11], ""target"": 24}","Solve the following Game of 24 puzzle.
Rules:
  - You are given four positive integers.
  - Use each number exactly once.
  - Combine them with +, −, ×, ÷ and parentheses.
  - Every intermediate division must yield an exact integer.
  - The expression must evaluate to 24.

Numbers: 12, 8, 2, 11
Which expression — using each number exactly once — reaches 24?",(8 × ((12 + 2) + 11)),(8 × ((12 + 2) − 11)),(8 + ((12 + 2) − 11)),(8 − ((12 + 2) − 11)),B,(8 × ((12 + 2) − 11)),"{""numbers"": [12, 8, 2, 11], ""target"": 24}"
game24_baseline_0058,game24_baseline,baseline,"{""numbers"": [5, 3, 2, 1], ""target"": 24}","Solve the following Game of 24 puzzle.
Rules:
  - You are given four positive integers.
  - Use each number exactly once.
  - Combine them with +, −, ×, ÷ and parentheses.
  - Every intermediate division must yield an exact integer.
  - The expression must evaluate to 24.

Numbers: 5, 3, 2, 1
Which expression — using each number exactly once — reaches 24?",((5 + 3) × (2 + 1)),((5 + 3) + (2 + 1)),((5 × 3) × (2 + 1)),((5 + 3) × (2 − 1)),A,((5 + 3) × (2 + 1)),"{""numbers"": [5, 3, 2, 1], ""target"": 24}"
game24_baseline_0059,game24_baseline,baseline,"{""numbers"": [12, 7, 5, 9], ""target"": 24}","Solve the following Game of 24 puzzle.
Rules:
  - You are given four positive integers.
  - Use each number exactly once.
  - Combine them with +, −, ×, ÷ and parentheses.
  - Every intermediate division must yield an exact integer.
  - The expression must evaluate to 24.

Numbers: 12, 7, 5, 9
Which expression — using each number exactly once — reaches 24?",((12 × (5 + 9)) × 7),((12 × (5 + 9)) − 7),((12 × (5 + 9)) ÷ 7),((12 × (5 + 9)) + 7),C,((12 × (5 + 9)) ÷ 7),"{""numbers"": [12, 7, 5, 9], ""target"": 24}"
game24_baseline_0060,game24_baseline,baseline,"{""numbers"": [4, 11, 10, 10], ""target"": 24}","Solve the following Game of 24 puzzle.
Rules:
  - You are given four positive integers.
  - Use each number exactly once.
  - Combine them with +, −, ×, ÷ and parentheses.
  - Every intermediate division must yield an exact integer.
  - The expression must evaluate to 24.

Numbers: 4, 11, 10, 10
Which expression — using each number exactly once — reaches 24?",((4 × 11) × (10 + 10)),((4 × 11) − (10 × 10)),((4 × 11) − (10 + 10)),((4 − 11) − (10 + 10)),C,((4 × 11) − (10 + 10)),"{""numbers"": [4, 11, 10, 10], ""target"": 24}"
game24_baseline_0061,game24_baseline,baseline,"{""numbers"": [11, 8, 2, 8], ""target"": 24}","Solve the following Game of 24 puzzle.
Rules:
  - You are given four positive integers.
  - Use each number exactly once.
  - Combine them with +, −, ×, ÷ and parentheses.
  - Every intermediate division must yield an exact integer.
  - The expression must evaluate to 24.

Numbers: 11, 8, 2, 8
Which expression — using each number exactly once — reaches 24?",(2 × (11 + (8 ÷ 8))),(2 + (11 + (8 ÷ 8))),(2 × (11 ÷ (8 ÷ 8))),(2 × (11 + (8 + 8))),A,(2 × (11 + (8 ÷ 8))),"{""numbers"": [11, 8, 2, 8], ""target"": 24}"
game24_baseline_0062,game24_baseline,baseline,"{""numbers"": [13, 9, 1, 8], ""target"": 24}","Solve the following Game of 24 puzzle.
Rules:
  - You are given four positive integers.
  - Use each number exactly once.
  - Combine them with +, −, ×, ÷ and parentheses.
  - Every intermediate division must yield an exact integer.
  - The expression must evaluate to 24.

Numbers: 13, 9, 1, 8
Which expression — using each number exactly once — reaches 24?",(8 × ((13 + 9) − 1)),(8 × ((13 − 9) − 1)),(8 × ((13 − 9) ÷ 1)),(8 × ((13 − 9) + 1)),B,(8 × ((13 − 9) − 1)),"{""numbers"": [13, 9, 1, 8], ""target"": 24}"
game24_baseline_0063,game24_baseline,baseline,"{""numbers"": [4, 9, 6, 10], ""target"": 24}","Solve the following Game of 24 puzzle.
Rules:
  - You are given four positive integers.
  - Use each number exactly once.
  - Combine them with +, −, ×, ÷ and parentheses.
  - Every intermediate division must yield an exact integer.
  - The expression must evaluate to 24.

Numbers: 4, 9, 6, 10
Which expression — using each number exactly once — reaches 24?",((6 × 10) − (4 × 9)),((6 − 10) − (4 × 9)),((6 × 10) + (4 × 9)),((6 × 10) × (4 × 9)),A,((6 × 10) − (4 × 9)),"{""numbers"": [4, 9, 6, 10], ""target"": 24}"
game24_baseline_0064,game24_baseline,baseline,"{""numbers"": [2, 1, 11, 10], ""target"": 24}","Solve the following Game of 24 puzzle.
Rules:
  - You are given four positive integers.
  - Use each number exactly once.
  - Combine them with +, −, ×, ÷ and parentheses.
  - Every intermediate division must yield an exact integer.
  - The expression must evaluate to 24.

Numbers: 2, 1, 11, 10
Which expression — using each number exactly once — reaches 24?",((2 + 1) + (11 × 10)),((2 + 1) − (11 + 10)),((2 ÷ 1) + (11 + 10)),((2 + 1) + (11 + 10)),D,((2 + 1) + (11 + 10)),"{""numbers"": [2, 1, 11, 10], ""target"": 24}"
game24_baseline_0065,game24_baseline,baseline,"{""numbers"": [11, 3, 8, 12], ""target"": 24}","Solve the following Game of 24 puzzle.
Rules:
  - You are given four positive integers.
  - Use each number exactly once.
  - Combine them with +, −, ×, ÷ and parentheses.
  - Every intermediate division must yield an exact integer.
  - The expression must evaluate to 24.

Numbers: 11, 3, 8, 12
Which expression — using each number exactly once — reaches 24?",((12 × 11) × (3 × 8)),((12 + 11) × (3 × 8)),((12 − 11) × (3 × 8)),((12 − 11) − (3 × 8)),C,((12 − 11) × (3 × 8)),"{""numbers"": [11, 3, 8, 12], ""target"": 24}"
game24_baseline_0066,game24_baseline,baseline,"{""numbers"": [5, 1, 5, 12], ""target"": 24}","Solve the following Game of 24 puzzle.
Rules:
  - You are given four positive integers.
  - Use each number exactly once.
  - Combine them with +, −, ×, ÷ and parentheses.
  - Every intermediate division must yield an exact integer.
  - The expression must evaluate to 24.

Numbers: 5, 1, 5, 12
Which expression — using each number exactly once — reaches 24?",(12 × (1 + (5 ÷ 5))),(12 − (1 + (5 ÷ 5))),(12 + (1 + (5 ÷ 5))),(12 × (1 − (5 ÷ 5))),A,(12 × (1 + (5 ÷ 5))),"{""numbers"": [5, 1, 5, 12], ""target"": 24}"
game24_baseline_0067,game24_baseline,baseline,"{""numbers"": [4, 12, 4, 10], ""target"": 24}","Solve the following Game of 24 puzzle.
Rules:
  - You are given four positive integers.
  - Use each number exactly once.
  - Combine them with +, −, ×, ÷ and parentheses.
  - Every intermediate division must yield an exact integer.
  - The expression must evaluate to 24.

Numbers: 4, 12, 4, 10
Which expression — using each number exactly once — reaches 24?",((4 − 10) − (4 + 12)),((4 × 10) − (4 + 12)),((4 × 10) + (4 + 12)),((4 + 10) − (4 + 12)),B,((4 × 10) − (4 + 12)),"{""numbers"": [4, 12, 4, 10], ""target"": 24}"
game24_baseline_0068,game24_baseline,baseline,"{""numbers"": [8, 1, 3, 9], ""target"": 24}","Solve the following Game of 24 puzzle.
Rules:
  - You are given four positive integers.
  - Use each number exactly once.
  - Combine them with +, −, ×, ÷ and parentheses.
  - Every intermediate division must yield an exact integer.
  - The expression must evaluate to 24.

Numbers: 8, 1, 3, 9
Which expression — using each number exactly once — reaches 24?",((8 × 1) × (9 + 3)),((8 × 1) × (9 ÷ 3)),((8 − 1) × (9 ÷ 3)),((8 × 1) × (9 − 3)),B,((8 × 1) × (9 ÷ 3)),"{""numbers"": [8, 1, 3, 9], ""target"": 24}"
game24_baseline_0069,game24_baseline,baseline,"{""numbers"": [2, 8, 13, 5], ""target"": 24}","Solve the following Game of 24 puzzle.
Rules:
  - You are given four positive integers.
  - Use each number exactly once.
  - Combine them with +, −, ×, ÷ and parentheses.
  - Every intermediate division must yield an exact integer.
  - The expression must evaluate to 24.

Numbers: 2, 8, 13, 5
Which expression — using each number exactly once — reaches 24?",((13 + 5) − (2 + 8)),((13 + 5) × (2 − 8)),((13 + 5) + (2 − 8)),((13 + 5) − (2 − 8)),D,((13 + 5) − (2 − 8)),"{""numbers"": [2, 8, 13, 5], ""target"": 24}"
game24_baseline_0070,game24_baseline,baseline,"{""numbers"": [4, 11, 11, 5], ""target"": 24}","Solve the following Game of 24 puzzle.
Rules:
  - You are given four positive integers.
  - Use each number exactly once.
  - Combine them with +, −, ×, ÷ and parentheses.
  - Every intermediate division must yield an exact integer.
  - The expression must evaluate to 24.

Numbers: 4, 11, 11, 5
Which expression — using each number exactly once — reaches 24?",((5 × (11 − 4)) + 11),((5 − (11 − 4)) − 11),((5 × (11 + 4)) − 11),((5 × (11 − 4)) − 11),D,((5 × (11 − 4)) − 11),"{""numbers"": [4, 11, 11, 5], ""target"": 24}"
game24_baseline_0071,game24_baseline,baseline,"{""numbers"": [13, 1, 5, 6], ""target"": 24}","Solve the following Game of 24 puzzle.
Rules:
  - You are given four positive integers.
  - Use each number exactly once.
  - Combine them with +, −, ×, ÷ and parentheses.
  - Every intermediate division must yield an exact integer.
  - The expression must evaluate to 24.

Numbers: 13, 1, 5, 6
Which expression — using each number exactly once — reaches 24?",((13 − 1) + (5 + 6)),((13 + 1) + (5 + 6)),((13 × 1) + (5 + 6)),((13 × 1) + (5 − 6)),C,((13 × 1) + (5 + 6)),"{""numbers"": [13, 1, 5, 6], ""target"": 24}"
game24_baseline_0072,game24_baseline,baseline,"{""numbers"": [10, 7, 10, 11], ""target"": 24}","Solve the following Game of 24 puzzle.
Rules:
  - You are given four positive integers.
  - Use each number exactly once.
  - Combine them with +, −, ×, ÷ and parentheses.
  - Every intermediate division must yield an exact integer.
  - The expression must evaluate to 24.

Numbers: 10, 7, 10, 11
Which expression — using each number exactly once — reaches 24?",((10 − 7) + (10 × 11)),((10 − 7) + (10 + 11)),((10 × 7) + (10 + 11)),((10 − 7) + (10 − 11)),B,((10 − 7) + (10 + 11)),"{""numbers"": [10, 7, 10, 11], ""target"": 24}"
game24_baseline_0073,game24_baseline,baseline,"{""numbers"": [13, 8, 5, 11], ""target"": 24}","Solve the following Game of 24 puzzle.
Rules:
  - You are given four positive integers.
  - Use each number exactly once.
  - Combine them with +, −, ×, ÷ and parentheses.
  - Every intermediate division must yield an exact integer.
  - The expression must evaluate to 24.

Numbers: 13, 8, 5, 11
Which expression — using each number exactly once — reaches 24?",((13 − 5) × (11 − 8)),((13 − 5) − (11 − 8)),((13 − 5) × (11 × 8)),((13 + 5) × (11 − 8)),A,((13 − 5) × (11 − 8)),"{""numbers"": [13, 8, 5, 11], ""target"": 24}"
game24_baseline_0074,game24_baseline,baseline,"{""numbers"": [4, 7, 8, 2], ""target"": 24}","Solve the following Game of 24 puzzle.
Rules:
  - You are given four positive integers.
  - Use each number exactly once.
  - Combine them with +, −, ×, ÷ and parentheses.
  - Every intermediate division must yield an exact integer.
  - The expression must evaluate to 24.

Numbers: 4, 7, 8, 2
Which expression — using each number exactly once — reaches 24?",((4 × 7) − (8 + 2)),((4 + 7) − (8 ÷ 2)),((4 × 7) − (8 − 2)),((4 × 7) − (8 ÷ 2)),D,((4 × 7) − (8 ÷ 2)),"{""numbers"": [4, 7, 8, 2], ""target"": 24}"
game24_baseline_0075,game24_baseline,baseline,"{""numbers"": [5, 1, 10, 11], ""target"": 24}","Solve the following Game of 24 puzzle.
Rules:
  - You are given four positive integers.
  - Use each number exactly once.
  - Combine them with +, −, ×, ÷ and parentheses.
  - Every intermediate division must yield an exact integer.
  - The expression must evaluate to 24.

Numbers: 5, 1, 10, 11
Which expression — using each number exactly once — reaches 24?",((10 ÷ 5) + (1 + 11)),((10 ÷ 5) × (1 + 11)),((10 ÷ 5) − (1 + 11)),((10 ÷ 5) × (1 − 11)),B,((10 ÷ 5) × (1 + 11)),"{""numbers"": [5, 1, 10, 11], ""target"": 24}"
game24_baseline_0076,game24_baseline,baseline,"{""numbers"": [11, 2, 11, 11], ""target"": 24}","Solve the following Game of 24 puzzle.
Rules:
  - You are given four positive integers.
  - Use each number exactly once.
  - Combine them with +, −, ×, ÷ and parentheses.
  - Every intermediate division must yield an exact integer.
  - The expression must evaluate to 24.

Numbers: 11, 2, 11, 11
Which expression — using each number exactly once — reaches 24?",(2 − (11 + (11 ÷ 11))),(2 × (11 − (11 ÷ 11))),(2 × (11 + (11 + 11))),(2 × (11 + (11 ÷ 11))),D,(2 × (11 + (11 ÷ 11))),"{""numbers"": [11, 2, 11, 11], ""target"": 24}"
game24_baseline_0077,game24_baseline,baseline,"{""numbers"": [12, 7, 3, 4], ""target"": 24}","Solve the following Game of 24 puzzle.
Rules:
  - You are given four positive integers.
  - Use each number exactly once.
  - Combine them with +, −, ×, ÷ and parentheses.
  - Every intermediate division must yield an exact integer.
  - The expression must evaluate to 24.

Numbers: 12, 7, 3, 4
Which expression — using each number exactly once — reaches 24?",(((12 × 7) ÷ 3) − 4),(((12 × 7) ÷ 3) + 4),(((12 × 7) ÷ 3) ÷ 4),(((12 × 7) × 3) − 4),A,(((12 × 7) ÷ 3) − 4),"{""numbers"": [12, 7, 3, 4], ""target"": 24}"
game24_baseline_0078,game24_baseline,baseline,"{""numbers"": [3, 13, 4, 11], ""target"": 24}","Solve the following Game of 24 puzzle.
Rules:
  - You are given four positive integers.
  - Use each number exactly once.
  - Combine them with +, −, ×, ÷ and parentheses.
  - Every intermediate division must yield an exact integer.
  - The expression must evaluate to 24.

Numbers: 3, 13, 4, 11
Which expression — using each number exactly once — reaches 24?",((3 × 13) − (4 + 11)),((3 − 13) − (4 + 11)),((3 × 13) + (4 + 11)),((3 × 13) − (4 − 11)),A,((3 × 13) − (4 + 11)),"{""numbers"": [3, 13, 4, 11], ""target"": 24}"
game24_baseline_0079,game24_baseline,baseline,"{""numbers"": [2, 11, 4, 8], ""target"": 24}","Solve the following Game of 24 puzzle.
Rules:
  - You are given four positive integers.
  - Use each number exactly once.
  - Combine them with +, −, ×, ÷ and parentheses.
  - Every intermediate division must yield an exact integer.
  - The expression must evaluate to 24.

Numbers: 2, 11, 4, 8
Which expression — using each number exactly once — reaches 24?",((2 × 11) + (8 × 4)),((2 × 11) + (8 + 4)),((2 × 11) + (8 ÷ 4)),((2 − 11) + (8 ÷ 4)),C,((2 × 11) + (8 ÷ 4)),"{""numbers"": [2, 11, 4, 8], ""target"": 24}"
game24_baseline_0080,game24_baseline,baseline,"{""numbers"": [1, 1, 5, 8], ""target"": 24}","Solve the following Game of 24 puzzle.
Rules:
  - You are given four positive integers.
  - Use each number exactly once.
  - Combine them with +, −, ×, ÷ and parentheses.
  - Every intermediate division must yield an exact integer.
  - The expression must evaluate to 24.

Numbers: 1, 1, 5, 8
Which expression — using each number exactly once — reaches 24?",(8 + (5 − (1 + 1))),(8 × (5 − (1 + 1))),(8 − (5 − (1 + 1))),(8 × (5 × (1 + 1))),B,(8 × (5 − (1 + 1))),"{""numbers"": [1, 1, 5, 8], ""target"": 24}"
game24_baseline_0081,game24_baseline,baseline,"{""numbers"": [7, 11, 2, 8], ""target"": 24}","Solve the following Game of 24 puzzle.
Rules:
  - You are given four positive integers.
  - Use each number exactly once.
  - Combine them with +, −, ×, ÷ and parentheses.
  - Every intermediate division must yield an exact integer.
  - The expression must evaluate to 24.

Numbers: 7, 11, 2, 8
Which expression — using each number exactly once — reaches 24?",((7 + 11) × (2 − 8)),((7 + 11) − (2 − 8)),((7 − 11) − (2 − 8)),((7 + 11) − (2 + 8)),B,((7 + 11) − (2 − 8)),"{""numbers"": [7, 11, 2, 8], ""target"": 24}"
game24_baseline_0082,game24_baseline,baseline,"{""numbers"": [4, 2, 8, 2], ""target"": 24}","Solve the following Game of 24 puzzle.
Rules:
  - You are given four positive integers.
  - Use each number exactly once.
  - Combine them with +, −, ×, ÷ and parentheses.
  - Every intermediate division must yield an exact integer.
  - The expression must evaluate to 24.

Numbers: 4, 2, 8, 2
Which expression — using each number exactly once — reaches 24?",((4 + 2) × (8 − 2)),((4 + 2) − (8 ÷ 2)),((4 + 2) × (8 × 2)),((4 + 2) × (8 ÷ 2)),D,((4 + 2) × (8 ÷ 2)),"{""numbers"": [4, 2, 8, 2], ""target"": 24}"
game24_baseline_0083,game24_baseline,baseline,"{""numbers"": [10, 4, 4, 6], ""target"": 24}","Solve the following Game of 24 puzzle.
Rules:
  - You are given four positive integers.
  - Use each number exactly once.
  - Combine them with +, −, ×, ÷ and parentheses.
  - Every intermediate division must yield an exact integer.
  - The expression must evaluate to 24.

Numbers: 10, 4, 4, 6
Which expression — using each number exactly once — reaches 24?",((10 + 4) × (4 + 6)),((10 + 4) + (4 × 6)),((10 + 4) − (4 + 6)),((10 + 4) + (4 + 6)),D,((10 + 4) + (4 + 6)),"{""numbers"": [10, 4, 4, 6], ""target"": 24}"
game24_baseline_0084,game24_baseline,baseline,"{""numbers"": [6, 13, 13, 4], ""target"": 24}","Solve the following Game of 24 puzzle.
Rules:
  - You are given four positive integers.
  - Use each number exactly once.
  - Combine them with +, −, ×, ÷ and parentheses.
  - Every intermediate division must yield an exact integer.
  - The expression must evaluate to 24.

Numbers: 6, 13, 13, 4
Which expression — using each number exactly once — reaches 24?",(4 × ((6 × 13) − 13)),(4 × ((6 + 13) + 13)),(4 × ((6 + 13) × 13)),(4 × ((6 + 13) − 13)),D,(4 × ((6 + 13) − 13)),"{""numbers"": [6, 13, 13, 4], ""target"": 24}"
game24_baseline_0085,game24_baseline,baseline,"{""numbers"": [9, 10, 2, 8], ""target"": 24}","Solve the following Game of 24 puzzle.
Rules:
  - You are given four positive integers.
  - Use each number exactly once.
  - Combine them with +, −, ×, ÷ and parentheses.
  - Every intermediate division must yield an exact integer.
  - The expression must evaluate to 24.

Numbers: 9, 10, 2, 8
Which expression — using each number exactly once — reaches 24?",(8 − (2 − (9 − 10))),(8 × (2 ÷ (9 − 10))),(8 × (2 − (9 + 10))),(8 × (2 − (9 − 10))),D,(8 × (2 − (9 − 10))),"{""numbers"": [9, 10, 2, 8], ""target"": 24}"
game24_baseline_0086,game24_baseline,baseline,"{""numbers"": [12, 8, 2, 2], ""target"": 24}","Solve the following Game of 24 puzzle.
Rules:
  - You are given four positive integers.
  - Use each number exactly once.
  - Combine them with +, −, ×, ÷ and parentheses.
  - Every intermediate division must yield an exact integer.
  - The expression must evaluate to 24.

Numbers: 12, 8, 2, 2
Which expression — using each number exactly once — reaches 24?",((12 + 8) + (2 + 2)),((12 + 8) × (2 + 2)),((12 + 8) + (2 − 2)),((12 + 8) ÷ (2 + 2)),A,((12 + 8) + (2 + 2)),"{""numbers"": [12, 8, 2, 2], ""target"": 24}"
game24_baseline_0087,game24_baseline,baseline,"{""numbers"": [2, 13, 12, 2], ""target"": 24}","Solve the following Game of 24 puzzle.
Rules:
  - You are given four positive integers.
  - Use each number exactly once.
  - Combine them with +, −, ×, ÷ and parentheses.
  - Every intermediate division must yield an exact integer.
  - The expression must evaluate to 24.

Numbers: 2, 13, 12, 2
Which expression — using each number exactly once — reaches 24?",((13 − 12) − (2 ÷ 2)),((13 + 12) − (2 ÷ 2)),((13 × 12) − (2 ÷ 2)),((13 + 12) + (2 ÷ 2)),B,((13 + 12) − (2 ÷ 2)),"{""numbers"": [2, 13, 12, 2], ""target"": 24}"
game24_baseline_0088,game24_baseline,baseline,"{""numbers"": [6, 7, 6, 11], ""target"": 24}","Solve the following Game of 24 puzzle.
Rules:
  - You are given four positive integers.
  - Use each number exactly once.
  - Combine them with +, −, ×, ÷ and parentheses.
  - Every intermediate division must yield an exact integer.
  - The expression must evaluate to 24.

Numbers: 6, 7, 6, 11
Which expression — using each number exactly once — reaches 24?",((6 − 11) − (6 × 7)),((6 × 11) − (6 − 7)),((6 × 11) − (6 + 7)),((6 × 11) − (6 × 7)),D,((6 × 11) − (6 × 7)),"{""numbers"": [6, 7, 6, 11], ""target"": 24}"
game24_baseline_0089,game24_baseline,baseline,"{""numbers"": [12, 12, 6, 13], ""target"": 24}","Solve the following Game of 24 puzzle.
Rules:
  - You are given four positive integers.
  - Use each number exactly once.
  - Combine them with +, −, ×, ÷ and parentheses.
  - Every intermediate division must yield an exact integer.
  - The expression must evaluate to 24.

Numbers: 12, 12, 6, 13
Which expression — using each number exactly once — reaches 24?",(((12 × 13) − 12) ÷ 6),(((12 × 13) × 12) ÷ 6),(((12 × 13) − 12) + 6),(((12 × 13) − 12) − 6),A,(((12 × 13) − 12) ÷ 6),"{""numbers"": [12, 12, 6, 13], ""target"": 24}"
game24_baseline_0090,game24_baseline,baseline,"{""numbers"": [12, 1, 5, 10], ""target"": 24}","Solve the following Game of 24 puzzle.
Rules:
  - You are given four positive integers.
  - Use each number exactly once.
  - Combine them with +, −, ×, ÷ and parentheses.
  - Every intermediate division must yield an exact integer.
  - The expression must evaluate to 24.

Numbers: 12, 1, 5, 10
Which expression — using each number exactly once — reaches 24?",((12 × 1) + (10 ÷ 5)),((12 × 1) × (10 × 5)),((12 × 1) × (10 ÷ 5)),((12 − 1) × (10 ÷ 5)),C,((12 × 1) × (10 ÷ 5)),"{""numbers"": [12, 1, 5, 10], ""target"": 24}"
