id,rule,state,puzzle,question,correct_answer,params
countdown_cf2_no_subtraction_0049,countdown_cf2_no_subtraction,counterfactual,"{""numbers"": [4, 2, 8, 9, 4, 6], ""target"": 158}","Solve the following Countdown-style puzzle.
Rule change: subtraction is **forbidden**.
  - Allowed operators: +, ×, ÷ only (the − symbol may not appear anywhere).
  - Six numbers, subset allowed (each at most once).
  - Every intermediate division must yield an exact integer.

Numbers: 4, 2, 8, 9, 4, 6
Target: 158",(2 + ((4 + 8) × (9 + 4))),"{""numbers"": [4, 2, 8, 9, 4, 6], ""target"": 158, ""has_wrong_rule_distractor"": false}"
countdown_cf2_no_subtraction_0050,countdown_cf2_no_subtraction,counterfactual,"{""numbers"": [7, 6, 5, 4, 8, 8], ""target"": 647}","Solve the following Countdown-style puzzle.
Rule change: subtraction is **forbidden**.
  - Allowed operators: +, ×, ÷ only (the − symbol may not appear anywhere).
  - Six numbers, subset allowed (each at most once).
  - Every intermediate division must yield an exact integer.

Numbers: 7, 6, 5, 4, 8, 8
Target: 647",(7 + ((6 + 4) × (8 × 8))),"{""numbers"": [7, 6, 5, 4, 8, 8], ""target"": 647, ""has_wrong_rule_distractor"": false}"
countdown_cf2_no_subtraction_0051,countdown_cf2_no_subtraction,counterfactual,"{""numbers"": [2, 3, 9, 2, 6, 8], ""target"": 304}","Solve the following Countdown-style puzzle.
Rule change: subtraction is **forbidden**.
  - Allowed operators: +, ×, ÷ only (the − symbol may not appear anywhere).
  - Six numbers, subset allowed (each at most once).
  - Every intermediate division must yield an exact integer.

Numbers: 2, 3, 9, 2, 6, 8
Target: 304",(8 × (2 + (6 × (2 × 3)))),"{""numbers"": [2, 3, 9, 2, 6, 8], ""target"": 304, ""has_wrong_rule_distractor"": true}"
countdown_cf2_no_subtraction_0052,countdown_cf2_no_subtraction,counterfactual,"{""numbers"": [2, 8, 9, 5, 5, 2], ""target"": 263}","Solve the following Countdown-style puzzle.
Rule change: subtraction is **forbidden**.
  - Allowed operators: +, ×, ÷ only (the − symbol may not appear anywhere).
  - Six numbers, subset allowed (each at most once).
  - Every intermediate division must yield an exact integer.

Numbers: 2, 8, 9, 5, 5, 2
Target: 263",(2 + (9 × ((8 ÷ 2) + (5 × 5)))),"{""numbers"": [2, 8, 9, 5, 5, 2], ""target"": 263, ""has_wrong_rule_distractor"": true}"
countdown_cf2_no_subtraction_0053,countdown_cf2_no_subtraction,counterfactual,"{""numbers"": [8, 9, 2, 7, 8, 7], ""target"": 833}","Solve the following Countdown-style puzzle.
Rule change: subtraction is **forbidden**.
  - Allowed operators: +, ×, ÷ only (the − symbol may not appear anywhere).
  - Six numbers, subset allowed (each at most once).
  - Every intermediate division must yield an exact integer.

Numbers: 8, 9, 2, 7, 8, 7
Target: 833",((8 + 9) × (7 × 7)),"{""numbers"": [8, 9, 2, 7, 8, 7], ""target"": 833, ""has_wrong_rule_distractor"": false}"
countdown_cf2_no_subtraction_0054,countdown_cf2_no_subtraction,counterfactual,"{""numbers"": [5, 6, 5, 7, 3, 9], ""target"": 987}","Solve the following Countdown-style puzzle.
Rule change: subtraction is **forbidden**.
  - Allowed operators: +, ×, ÷ only (the − symbol may not appear anywhere).
  - Six numbers, subset allowed (each at most once).
  - Every intermediate division must yield an exact integer.

Numbers: 5, 6, 5, 7, 3, 9
Target: 987",(7 × (6 + (9 × (5 × 3)))),"{""numbers"": [5, 6, 5, 7, 3, 9], ""target"": 987, ""has_wrong_rule_distractor"": true}"
countdown_cf2_no_subtraction_0055,countdown_cf2_no_subtraction,counterfactual,"{""numbers"": [2, 9, 9, 2, 2, 8], ""target"": 132}","Solve the following Countdown-style puzzle.
Rule change: subtraction is **forbidden**.
  - Allowed operators: +, ×, ÷ only (the − symbol may not appear anywhere).
  - Six numbers, subset allowed (each at most once).
  - Every intermediate division must yield an exact integer.

Numbers: 2, 9, 9, 2, 2, 8
Target: 132",((2 + 9) × (8 + (2 + 2))),"{""numbers"": [2, 9, 9, 2, 2, 8], ""target"": 132, ""has_wrong_rule_distractor"": false}"
countdown_cf2_no_subtraction_0056,countdown_cf2_no_subtraction,counterfactual,"{""numbers"": [9, 5, 5, 6, 3, 2], ""target"": 215}","Solve the following Countdown-style puzzle.
Rule change: subtraction is **forbidden**.
  - Allowed operators: +, ×, ÷ only (the − symbol may not appear anywhere).
  - Six numbers, subset allowed (each at most once).
  - Every intermediate division must yield an exact integer.

Numbers: 9, 5, 5, 6, 3, 2
Target: 215",(5 × (3 + (5 × (6 + 2)))),"{""numbers"": [9, 5, 5, 6, 3, 2], ""target"": 215, ""has_wrong_rule_distractor"": true}"
countdown_cf2_no_subtraction_0057,countdown_cf2_no_subtraction,counterfactual,"{""numbers"": [3, 2, 5, 5, 9, 6], ""target"": 167}","Solve the following Countdown-style puzzle.
Rule change: subtraction is **forbidden**.
  - Allowed operators: +, ×, ÷ only (the − symbol may not appear anywhere).
  - Six numbers, subset allowed (each at most once).
  - Every intermediate division must yield an exact integer.

Numbers: 3, 2, 5, 5, 9, 6
Target: 167",(5 + (6 × (3 × 9))),"{""numbers"": [3, 2, 5, 5, 9, 6], ""target"": 167, ""has_wrong_rule_distractor"": false}"
countdown_cf2_no_subtraction_0058,countdown_cf2_no_subtraction,counterfactual,"{""numbers"": [7, 8, 4, 3, 7, 2], ""target"": 220}","Solve the following Countdown-style puzzle.
Rule change: subtraction is **forbidden**.
  - Allowed operators: +, ×, ÷ only (the − symbol may not appear anywhere).
  - Six numbers, subset allowed (each at most once).
  - Every intermediate division must yield an exact integer.

Numbers: 7, 8, 4, 3, 7, 2
Target: 220",((8 × 3) + (7 × (7 × 4))),"{""numbers"": [7, 8, 4, 3, 7, 2], ""target"": 220, ""has_wrong_rule_distractor"": true}"
countdown_cf2_no_subtraction_0059,countdown_cf2_no_subtraction,counterfactual,"{""numbers"": [8, 7, 7, 3, 3, 2], ""target"": 435}","Solve the following Countdown-style puzzle.
Rule change: subtraction is **forbidden**.
  - Allowed operators: +, ×, ÷ only (the − symbol may not appear anywhere).
  - Six numbers, subset allowed (each at most once).
  - Every intermediate division must yield an exact integer.

Numbers: 8, 7, 7, 3, 3, 2
Target: 435",(3 + (8 × ((7 × 7) + (3 + 2)))),"{""numbers"": [8, 7, 7, 3, 3, 2], ""target"": 435, ""has_wrong_rule_distractor"": true}"
countdown_cf2_no_subtraction_0060,countdown_cf2_no_subtraction,counterfactual,"{""numbers"": [6, 8, 6, 9, 3, 7], ""target"": 377}","Solve the following Countdown-style puzzle.
Rule change: subtraction is **forbidden**.
  - Allowed operators: +, ×, ÷ only (the − symbol may not appear anywhere).
  - Six numbers, subset allowed (each at most once).
  - Every intermediate division must yield an exact integer.

Numbers: 6, 8, 6, 9, 3, 7
Target: 377",((8 + 9) + ((6 × 6) × (3 + 7))),"{""numbers"": [6, 8, 6, 9, 3, 7], ""target"": 377, ""has_wrong_rule_distractor"": true}"
countdown_cf2_no_subtraction_0061,countdown_cf2_no_subtraction,counterfactual,"{""numbers"": [7, 8, 4, 6, 7, 5], ""target"": 610}","Solve the following Countdown-style puzzle.
Rule change: subtraction is **forbidden**.
  - Allowed operators: +, ×, ÷ only (the − symbol may not appear anywhere).
  - Six numbers, subset allowed (each at most once).
  - Every intermediate division must yield an exact integer.

Numbers: 7, 8, 4, 6, 7, 5
Target: 610",((4 + 6) × (5 + (7 × 8))),"{""numbers"": [7, 8, 4, 6, 7, 5], ""target"": 610, ""has_wrong_rule_distractor"": true}"
countdown_cf2_no_subtraction_0062,countdown_cf2_no_subtraction,counterfactual,"{""numbers"": [6, 4, 8, 8, 3, 9], ""target"": 732}","Solve the following Countdown-style puzzle.
Rule change: subtraction is **forbidden**.
  - Allowed operators: +, ×, ÷ only (the − symbol may not appear anywhere).
  - Six numbers, subset allowed (each at most once).
  - Every intermediate division must yield an exact integer.

Numbers: 6, 4, 8, 8, 3, 9
Target: 732",(3 × (4 + ((6 + 9) × (8 + 8)))),"{""numbers"": [6, 4, 8, 8, 3, 9], ""target"": 732, ""has_wrong_rule_distractor"": true}"
countdown_cf2_no_subtraction_0063,countdown_cf2_no_subtraction,counterfactual,"{""numbers"": [9, 7, 3, 6, 2, 3], ""target"": 143}","Solve the following Countdown-style puzzle.
Rule change: subtraction is **forbidden**.
  - Allowed operators: +, ×, ÷ only (the − symbol may not appear anywhere).
  - Six numbers, subset allowed (each at most once).
  - Every intermediate division must yield an exact integer.

Numbers: 9, 7, 3, 6, 2, 3
Target: 143",((9 + 2) × (7 + 6)),"{""numbers"": [9, 7, 3, 6, 2, 3], ""target"": 143, ""has_wrong_rule_distractor"": false}"
countdown_cf2_no_subtraction_0064,countdown_cf2_no_subtraction,counterfactual,"{""numbers"": [7, 5, 9, 3, 6, 9], ""target"": 660}","Solve the following Countdown-style puzzle.
Rule change: subtraction is **forbidden**.
  - Allowed operators: +, ×, ÷ only (the − symbol may not appear anywhere).
  - Six numbers, subset allowed (each at most once).
  - Every intermediate division must yield an exact integer.

Numbers: 7, 5, 9, 3, 6, 9
Target: 660",((9 + 6) × (9 + (7 × 5))),"{""numbers"": [7, 5, 9, 3, 6, 9], ""target"": 660, ""has_wrong_rule_distractor"": true}"
countdown_cf2_no_subtraction_0065,countdown_cf2_no_subtraction,counterfactual,"{""numbers"": [4, 5, 8, 9, 8, 9], ""target"": 545}","Solve the following Countdown-style puzzle.
Rule change: subtraction is **forbidden**.
  - Allowed operators: +, ×, ÷ only (the − symbol may not appear anywhere).
  - Six numbers, subset allowed (each at most once).
  - Every intermediate division must yield an exact integer.

Numbers: 4, 5, 8, 9, 8, 9
Target: 545",(5 × ((8 × 8) + (9 + (4 × 9)))),"{""numbers"": [4, 5, 8, 9, 8, 9], ""target"": 545, ""has_wrong_rule_distractor"": true}"
countdown_cf2_no_subtraction_0066,countdown_cf2_no_subtraction,counterfactual,"{""numbers"": [8, 5, 8, 5, 9, 6], ""target"": 450}","Solve the following Countdown-style puzzle.
Rule change: subtraction is **forbidden**.
  - Allowed operators: +, ×, ÷ only (the − symbol may not appear anywhere).
  - Six numbers, subset allowed (each at most once).
  - Every intermediate division must yield an exact integer.

Numbers: 8, 5, 8, 5, 9, 6
Target: 450",((5 + (8 + 5)) + (6 × (8 × 9))),"{""numbers"": [8, 5, 8, 5, 9, 6], ""target"": 450, ""has_wrong_rule_distractor"": true}"
countdown_cf2_no_subtraction_0067,countdown_cf2_no_subtraction,counterfactual,"{""numbers"": [6, 4, 6, 3, 7, 6], ""target"": 204}","Solve the following Countdown-style puzzle.
Rule change: subtraction is **forbidden**.
  - Allowed operators: +, ×, ÷ only (the − symbol may not appear anywhere).
  - Six numbers, subset allowed (each at most once).
  - Every intermediate division must yield an exact integer.

Numbers: 6, 4, 6, 3, 7, 6
Target: 204",(6 × (6 + (4 × 7))),"{""numbers"": [6, 4, 6, 3, 7, 6], ""target"": 204, ""has_wrong_rule_distractor"": false}"
countdown_cf2_no_subtraction_0068,countdown_cf2_no_subtraction,counterfactual,"{""numbers"": [9, 3, 4, 5, 9, 2], ""target"": 128}","Solve the following Countdown-style puzzle.
Rule change: subtraction is **forbidden**.
  - Allowed operators: +, ×, ÷ only (the − symbol may not appear anywhere).
  - Six numbers, subset allowed (each at most once).
  - Every intermediate division must yield an exact integer.

Numbers: 9, 3, 4, 5, 9, 2
Target: 128",(4 × (5 + (9 × 3))),"{""numbers"": [9, 3, 4, 5, 9, 2], ""target"": 128, ""has_wrong_rule_distractor"": false}"
countdown_cf2_no_subtraction_0069,countdown_cf2_no_subtraction,counterfactual,"{""numbers"": [5, 4, 8, 9, 5, 3], ""target"": 222}","Solve the following Countdown-style puzzle.
Rule change: subtraction is **forbidden**.
  - Allowed operators: +, ×, ÷ only (the − symbol may not appear anywhere).
  - Six numbers, subset allowed (each at most once).
  - Every intermediate division must yield an exact integer.

Numbers: 5, 4, 8, 9, 5, 3
Target: 222",(3 × (4 + (5 × (5 + 9)))),"{""numbers"": [5, 4, 8, 9, 5, 3], ""target"": 222, ""has_wrong_rule_distractor"": true}"
countdown_cf2_no_subtraction_0070,countdown_cf2_no_subtraction,counterfactual,"{""numbers"": [2, 4, 9, 7, 6, 4], ""target"": 500}","Solve the following Countdown-style puzzle.
Rule change: subtraction is **forbidden**.
  - Allowed operators: +, ×, ÷ only (the − symbol may not appear anywhere).
  - Six numbers, subset allowed (each at most once).
  - Every intermediate division must yield an exact integer.

Numbers: 2, 4, 9, 7, 6, 4
Target: 500",(4 × (6 + (7 × (9 + (2 × 4))))),"{""numbers"": [2, 4, 9, 7, 6, 4], ""target"": 500, ""has_wrong_rule_distractor"": true}"
countdown_cf2_no_subtraction_0071,countdown_cf2_no_subtraction,counterfactual,"{""numbers"": [7, 6, 3, 7, 3, 2], ""target"": 303}","Solve the following Countdown-style puzzle.
Rule change: subtraction is **forbidden**.
  - Allowed operators: +, ×, ÷ only (the − symbol may not appear anywhere).
  - Six numbers, subset allowed (each at most once).
  - Every intermediate division must yield an exact integer.

Numbers: 7, 6, 3, 7, 3, 2
Target: 303",((3 × 3) + (7 × (7 × 6))),"{""numbers"": [7, 6, 3, 7, 3, 2], ""target"": 303, ""has_wrong_rule_distractor"": false}"
countdown_cf2_no_subtraction_0072,countdown_cf2_no_subtraction,counterfactual,"{""numbers"": [7, 2, 7, 2, 8, 6], ""target"": 226}","Solve the following Countdown-style puzzle.
Rule change: subtraction is **forbidden**.
  - Allowed operators: +, ×, ÷ only (the − symbol may not appear anywhere).
  - Six numbers, subset allowed (each at most once).
  - Every intermediate division must yield an exact integer.

Numbers: 7, 2, 7, 2, 8, 6
Target: 226",(2 + ((7 + 7) × (2 × 8))),"{""numbers"": [7, 2, 7, 2, 8, 6], ""target"": 226, ""has_wrong_rule_distractor"": false}"
countdown_cf2_no_subtraction_0073,countdown_cf2_no_subtraction,counterfactual,"{""numbers"": [5, 8, 7, 3, 6, 3], ""target"": 142}","Solve the following Countdown-style puzzle.
Rule change: subtraction is **forbidden**.
  - Allowed operators: +, ×, ÷ only (the − symbol may not appear anywhere).
  - Six numbers, subset allowed (each at most once).
  - Every intermediate division must yield an exact integer.

Numbers: 5, 8, 7, 3, 6, 3
Target: 142",(7 + (5 × (3 + (8 × 3)))),"{""numbers"": [5, 8, 7, 3, 6, 3], ""target"": 142, ""has_wrong_rule_distractor"": true}"
countdown_cf2_no_subtraction_0074,countdown_cf2_no_subtraction,counterfactual,"{""numbers"": [5, 4, 6, 6, 9, 4], ""target"": 155}","Solve the following Countdown-style puzzle.
Rule change: subtraction is **forbidden**.
  - Allowed operators: +, ×, ÷ only (the − symbol may not appear anywhere).
  - Six numbers, subset allowed (each at most once).
  - Every intermediate division must yield an exact integer.

Numbers: 5, 4, 6, 6, 9, 4
Target: 155",(5 + ((4 + 6) × (6 + 9))),"{""numbers"": [5, 4, 6, 6, 9, 4], ""target"": 155, ""has_wrong_rule_distractor"": false}"
countdown_cf2_no_subtraction_0075,countdown_cf2_no_subtraction,counterfactual,"{""numbers"": [8, 5, 5, 2, 8, 7], ""target"": 611}","Solve the following Countdown-style puzzle.
Rule change: subtraction is **forbidden**.
  - Allowed operators: +, ×, ÷ only (the − symbol may not appear anywhere).
  - Six numbers, subset allowed (each at most once).
  - Every intermediate division must yield an exact integer.

Numbers: 8, 5, 5, 2, 8, 7
Target: 611",((8 + 5) × (7 + (5 × 8))),"{""numbers"": [8, 5, 5, 2, 8, 7], ""target"": 611, ""has_wrong_rule_distractor"": false}"
countdown_cf2_no_subtraction_0076,countdown_cf2_no_subtraction,counterfactual,"{""numbers"": [9, 7, 5, 4, 3, 5], ""target"": 792}","Solve the following Countdown-style puzzle.
Rule change: subtraction is **forbidden**.
  - Allowed operators: +, ×, ÷ only (the − symbol may not appear anywhere).
  - Six numbers, subset allowed (each at most once).
  - Every intermediate division must yield an exact integer.

Numbers: 9, 7, 5, 4, 3, 5
Target: 792",((9 × 4) × (7 + (5 × 3))),"{""numbers"": [9, 7, 5, 4, 3, 5], ""target"": 792, ""has_wrong_rule_distractor"": false}"
countdown_cf2_no_subtraction_0077,countdown_cf2_no_subtraction,counterfactual,"{""numbers"": [9, 2, 3, 2, 5, 5], ""target"": 140}","Solve the following Countdown-style puzzle.
Rule change: subtraction is **forbidden**.
  - Allowed operators: +, ×, ÷ only (the − symbol may not appear anywhere).
  - Six numbers, subset allowed (each at most once).
  - Every intermediate division must yield an exact integer.

Numbers: 9, 2, 3, 2, 5, 5
Target: 140",((9 + 5) × (2 × 5)),"{""numbers"": [9, 2, 3, 2, 5, 5], ""target"": 140, ""has_wrong_rule_distractor"": false}"
countdown_cf2_no_subtraction_0078,countdown_cf2_no_subtraction,counterfactual,"{""numbers"": [8, 3, 7, 6, 7, 4], ""target"": 281}","Solve the following Countdown-style puzzle.
Rule change: subtraction is **forbidden**.
  - Allowed operators: +, ×, ÷ only (the − symbol may not appear anywhere).
  - Six numbers, subset allowed (each at most once).
  - Every intermediate division must yield an exact integer.

Numbers: 8, 3, 7, 6, 7, 4
Target: 281",(8 + ((3 × 7) × (6 + 7))),"{""numbers"": [8, 3, 7, 6, 7, 4], ""target"": 281, ""has_wrong_rule_distractor"": false}"
countdown_cf2_no_subtraction_0079,countdown_cf2_no_subtraction,counterfactual,"{""numbers"": [8, 3, 9, 5, 4, 9], ""target"": 195}","Solve the following Countdown-style puzzle.
Rule change: subtraction is **forbidden**.
  - Allowed operators: +, ×, ÷ only (the − symbol may not appear anywhere).
  - Six numbers, subset allowed (each at most once).
  - Every intermediate division must yield an exact integer.

Numbers: 8, 3, 9, 5, 4, 9
Target: 195",((3 × 5) × (9 + 4)),"{""numbers"": [8, 3, 9, 5, 4, 9], ""target"": 195, ""has_wrong_rule_distractor"": false}"
countdown_cf2_no_subtraction_0080,countdown_cf2_no_subtraction,counterfactual,"{""numbers"": [4, 8, 4, 2, 3, 7], ""target"": 330}","Solve the following Countdown-style puzzle.
Rule change: subtraction is **forbidden**.
  - Allowed operators: +, ×, ÷ only (the − symbol may not appear anywhere).
  - Six numbers, subset allowed (each at most once).
  - Every intermediate division must yield an exact integer.

Numbers: 4, 8, 4, 2, 3, 7
Target: 330",((8 + 2) × (3 × (4 + 7))),"{""numbers"": [4, 8, 4, 2, 3, 7], ""target"": 330, ""has_wrong_rule_distractor"": true}"
countdown_cf2_no_subtraction_0081,countdown_cf2_no_subtraction,counterfactual,"{""numbers"": [9, 6, 3, 8, 4, 7], ""target"": 510}","Solve the following Countdown-style puzzle.
Rule change: subtraction is **forbidden**.
  - Allowed operators: +, ×, ÷ only (the − symbol may not appear anywhere).
  - Six numbers, subset allowed (each at most once).
  - Every intermediate division must yield an exact integer.

Numbers: 9, 6, 3, 8, 4, 7
Target: 510",(6 + (7 × (9 × 8))),"{""numbers"": [9, 6, 3, 8, 4, 7], ""target"": 510, ""has_wrong_rule_distractor"": false}"
countdown_cf2_no_subtraction_0082,countdown_cf2_no_subtraction,counterfactual,"{""numbers"": [3, 8, 2, 4, 3, 9], ""target"": 297}","Solve the following Countdown-style puzzle.
Rule change: subtraction is **forbidden**.
  - Allowed operators: +, ×, ÷ only (the − symbol may not appear anywhere).
  - Six numbers, subset allowed (each at most once).
  - Every intermediate division must yield an exact integer.

Numbers: 3, 8, 2, 4, 3, 9
Target: 297",((3 + 8) × (3 × 9)),"{""numbers"": [3, 8, 2, 4, 3, 9], ""target"": 297, ""has_wrong_rule_distractor"": false}"
countdown_cf2_no_subtraction_0083,countdown_cf2_no_subtraction,counterfactual,"{""numbers"": [7, 5, 2, 9, 6, 7], ""target"": 140}","Solve the following Countdown-style puzzle.
Rule change: subtraction is **forbidden**.
  - Allowed operators: +, ×, ÷ only (the − symbol may not appear anywhere).
  - Six numbers, subset allowed (each at most once).
  - Every intermediate division must yield an exact integer.

Numbers: 7, 5, 2, 9, 6, 7
Target: 140",((7 + 7) × (5 × 2)),"{""numbers"": [7, 5, 2, 9, 6, 7], ""target"": 140, ""has_wrong_rule_distractor"": true}"
countdown_cf2_no_subtraction_0084,countdown_cf2_no_subtraction,counterfactual,"{""numbers"": [7, 6, 8, 3, 5, 9], ""target"": 336}","Solve the following Countdown-style puzzle.
Rule change: subtraction is **forbidden**.
  - Allowed operators: +, ×, ÷ only (the − symbol may not appear anywhere).
  - Six numbers, subset allowed (each at most once).
  - Every intermediate division must yield an exact integer.

Numbers: 7, 6, 8, 3, 5, 9
Target: 336",(8 × (7 × 6)),"{""numbers"": [7, 6, 8, 3, 5, 9], ""target"": 336, ""has_wrong_rule_distractor"": false}"
countdown_cf2_no_subtraction_0085,countdown_cf2_no_subtraction,counterfactual,"{""numbers"": [6, 3, 6, 2, 8, 2], ""target"": 286}","Solve the following Countdown-style puzzle.
Rule change: subtraction is **forbidden**.
  - Allowed operators: +, ×, ÷ only (the − symbol may not appear anywhere).
  - Six numbers, subset allowed (each at most once).
  - Every intermediate division must yield an exact integer.

Numbers: 6, 3, 6, 2, 8, 2
Target: 286",((3 + 8) × (2 + (2 × (6 + 6)))),"{""numbers"": [6, 3, 6, 2, 8, 2], ""target"": 286, ""has_wrong_rule_distractor"": true}"
countdown_cf2_no_subtraction_0086,countdown_cf2_no_subtraction,counterfactual,"{""numbers"": [8, 7, 4, 2, 9, 6], ""target"": 385}","Solve the following Countdown-style puzzle.
Rule change: subtraction is **forbidden**.
  - Allowed operators: +, ×, ÷ only (the − symbol may not appear anywhere).
  - Six numbers, subset allowed (each at most once).
  - Every intermediate division must yield an exact integer.

Numbers: 8, 7, 4, 2, 9, 6
Target: 385",(7 × ((2 ÷ (8 ÷ 4)) + (9 × 6))),"{""numbers"": [8, 7, 4, 2, 9, 6], ""target"": 385, ""has_wrong_rule_distractor"": true}"
countdown_cf2_no_subtraction_0087,countdown_cf2_no_subtraction,counterfactual,"{""numbers"": [6, 3, 9, 4, 6, 4], ""target"": 816}","Solve the following Countdown-style puzzle.
Rule change: subtraction is **forbidden**.
  - Allowed operators: +, ×, ÷ only (the − symbol may not appear anywhere).
  - Six numbers, subset allowed (each at most once).
  - Every intermediate division must yield an exact integer.

Numbers: 6, 3, 9, 4, 6, 4
Target: 816",(4 × (6 + (9 × (4 + (6 × 3))))),"{""numbers"": [6, 3, 9, 4, 6, 4], ""target"": 816, ""has_wrong_rule_distractor"": true}"
countdown_cf2_no_subtraction_0088,countdown_cf2_no_subtraction,counterfactual,"{""numbers"": [6, 8, 2, 4, 4, 5], ""target"": 470}","Solve the following Countdown-style puzzle.
Rule change: subtraction is **forbidden**.
  - Allowed operators: +, ×, ÷ only (the − symbol may not appear anywhere).
  - Six numbers, subset allowed (each at most once).
  - Every intermediate division must yield an exact integer.

Numbers: 6, 8, 2, 4, 4, 5
Target: 470",(2 + ((4 + 5) × (4 + (6 × 8)))),"{""numbers"": [6, 8, 2, 4, 4, 5], ""target"": 470, ""has_wrong_rule_distractor"": true}"
countdown_cf2_no_subtraction_0089,countdown_cf2_no_subtraction,counterfactual,"{""numbers"": [2, 5, 7, 2, 7, 5], ""target"": 138}","Solve the following Countdown-style puzzle.
Rule change: subtraction is **forbidden**.
  - Allowed operators: +, ×, ÷ only (the − symbol may not appear anywhere).
  - Six numbers, subset allowed (each at most once).
  - Every intermediate division must yield an exact integer.

Numbers: 2, 5, 7, 2, 7, 5
Target: 138",(5 + (7 × (5 + (2 × 7)))),"{""numbers"": [2, 5, 7, 2, 7, 5], ""target"": 138, ""has_wrong_rule_distractor"": true}"
countdown_cf2_no_subtraction_0090,countdown_cf2_no_subtraction,counterfactual,"{""numbers"": [6, 6, 9, 7, 8, 4], ""target"": 470}","Solve the following Countdown-style puzzle.
Rule change: subtraction is **forbidden**.
  - Allowed operators: +, ×, ÷ only (the − symbol may not appear anywhere).
  - Six numbers, subset allowed (each at most once).
  - Every intermediate division must yield an exact integer.

Numbers: 6, 6, 9, 7, 8, 4
Target: 470",(6 + (8 × (4 + (6 × 9)))),"{""numbers"": [6, 6, 9, 7, 8, 4], ""target"": 470, ""has_wrong_rule_distractor"": true}"
countdown_cf2_no_subtraction_0091,countdown_cf2_no_subtraction,counterfactual,"{""numbers"": [6, 9, 4, 5, 2, 6], ""target"": 550}","Solve the following Countdown-style puzzle.
Rule change: subtraction is **forbidden**.
  - Allowed operators: +, ×, ÷ only (the − symbol may not appear anywhere).
  - Six numbers, subset allowed (each at most once).
  - Every intermediate division must yield an exact integer.

Numbers: 6, 9, 4, 5, 2, 6
Target: 550",((9 + 2) × (5 × (6 + 4))),"{""numbers"": [6, 9, 4, 5, 2, 6], ""target"": 550, ""has_wrong_rule_distractor"": false}"
countdown_cf2_no_subtraction_0092,countdown_cf2_no_subtraction,counterfactual,"{""numbers"": [2, 9, 5, 9, 7, 5], ""target"": 122}","Solve the following Countdown-style puzzle.
Rule change: subtraction is **forbidden**.
  - Allowed operators: +, ×, ÷ only (the − symbol may not appear anywhere).
  - Six numbers, subset allowed (each at most once).
  - Every intermediate division must yield an exact integer.

Numbers: 2, 9, 5, 9, 7, 5
Target: 122",((5 × 9) + (7 × (2 + 9))),"{""numbers"": [2, 9, 5, 9, 7, 5], ""target"": 122, ""has_wrong_rule_distractor"": false}"
countdown_cf2_no_subtraction_0093,countdown_cf2_no_subtraction,counterfactual,"{""numbers"": [8, 7, 2, 4, 9, 9], ""target"": 235}","Solve the following Countdown-style puzzle.
Rule change: subtraction is **forbidden**.
  - Allowed operators: +, ×, ÷ only (the − symbol may not appear anywhere).
  - Six numbers, subset allowed (each at most once).
  - Every intermediate division must yield an exact integer.

Numbers: 8, 7, 2, 4, 9, 9
Target: 235",((2 + 9) + (4 × (8 × 7))),"{""numbers"": [8, 7, 2, 4, 9, 9], ""target"": 235, ""has_wrong_rule_distractor"": false}"
countdown_cf2_no_subtraction_0094,countdown_cf2_no_subtraction,counterfactual,"{""numbers"": [9, 9, 7, 3, 9, 2], ""target"": 225}","Solve the following Countdown-style puzzle.
Rule change: subtraction is **forbidden**.
  - Allowed operators: +, ×, ÷ only (the − symbol may not appear anywhere).
  - Six numbers, subset allowed (each at most once).
  - Every intermediate division must yield an exact integer.

Numbers: 9, 9, 7, 3, 9, 2
Target: 225",(9 × (7 + (9 + 9))),"{""numbers"": [9, 9, 7, 3, 9, 2], ""target"": 225, ""has_wrong_rule_distractor"": false}"
countdown_cf2_no_subtraction_0095,countdown_cf2_no_subtraction,counterfactual,"{""numbers"": [9, 7, 9, 3, 3, 5], ""target"": 122}","Solve the following Countdown-style puzzle.
Rule change: subtraction is **forbidden**.
  - Allowed operators: +, ×, ÷ only (the − symbol may not appear anywhere).
  - Six numbers, subset allowed (each at most once).
  - Every intermediate division must yield an exact integer.

Numbers: 9, 7, 9, 3, 3, 5
Target: 122",(3 + (7 × (5 + (9 + 3)))),"{""numbers"": [9, 7, 9, 3, 3, 5], ""target"": 122, ""has_wrong_rule_distractor"": true}"
countdown_cf2_no_subtraction_0096,countdown_cf2_no_subtraction,counterfactual,"{""numbers"": [8, 6, 8, 2, 3, 2], ""target"": 510}","Solve the following Countdown-style puzzle.
Rule change: subtraction is **forbidden**.
  - Allowed operators: +, ×, ÷ only (the − symbol may not appear anywhere).
  - Six numbers, subset allowed (each at most once).
  - Every intermediate division must yield an exact integer.

Numbers: 8, 6, 8, 2, 3, 2
Target: 510",((8 + 2) × (3 + (8 × 6))),"{""numbers"": [8, 6, 8, 2, 3, 2], ""target"": 510, ""has_wrong_rule_distractor"": false}"
